# Time Dx Dy Dz magD
0.369 -1.92712e-05 2.92735e-05 -3.48259e-06 3.52199e-05
0.37 -1.92566e-05 2.92674e-05 -3.48038e-06 3.52067e-05
0.371 -1.92162e-05 2.92527e-05 -3.4747e-06 3.51718e-05
0.372 -1.91821e-05 2.92424e-05 -3.47018e-06 3.51442e-05
0.373 -1.91557e-05 2.92321e-05 -3.4661e-06 3.51208e-05
0.374 -1.91188e-05 2.92202e-05 -3.462e-06 3.50904e-05
0.375 -1.90707e-05 2.92028e-05 -3.45513e-06 3.5049e-05
0.376 -1.90285e-05 2.91884e-05 -3.44895e-06 3.50135e-05
0.377 -1.89864e-05 2.91759e-05 -3.44301e-06 3.49796e-05
0.378 -1.89442e-05 2.91619e-05 -3.43668e-06 3.49444e-05
0.379 -1.89055e-05 2.91501e-05 -3.4325e-06 3.49132e-05
0.38 -1.88506e-05 2.91312e-05 -3.42539e-06 3.4867e-05
0.381 -1.88067e-05 2.9117e-05 -3.41923e-06 3.48308e-05
0.382 -1.87563e-05 2.90994e-05 -3.41203e-06 3.47881e-05
0.383 -1.87062e-05 2.90843e-05 -3.40645e-06 3.4748e-05
0.384 -1.86446e-05 2.90628e-05 -3.39704e-06 3.46959e-05
0.385 -1.85945e-05 2.90483e-05 -3.39109e-06 3.46563e-05
0.386 -1.85432e-05 2.903e-05 -3.38337e-06 3.46127e-05
0.387 -1.84818e-05 2.90125e-05 -3.37577e-06 3.45644e-05
0.388 -1.84301e-05 2.89934e-05 -3.36816e-06 3.452e-05
0.389 -1.8362e-05 2.89726e-05 -3.35902e-06 3.44654e-05
0.39 -1.83107e-05 2.89573e-05 -3.35307e-06 3.44246e-05
0.391 -1.82479e-05 2.89347e-05 -3.34328e-06 3.43712e-05
0.392 -1.81798e-05 2.89135e-05 -3.33381e-06 3.43164e-05
0.393 -1.81177e-05 2.88958e-05 -3.32597e-06 3.42678e-05
0.394 -1.80505e-05 2.88744e-05 -3.31652e-06 3.42134e-05
0.395 -1.79888e-05 2.88522e-05 -3.30766e-06 3.41612e-05
0.396 -1.79205e-05 2.88314e-05 -3.29888e-06 3.41068e-05
0.397 -1.78573e-05 2.88119e-05 -3.29148e-06 3.40565e-05
0.398 -1.77945e-05 2.87893e-05 -3.28204e-06 3.40035e-05
0.399 -1.77241e-05 2.87665e-05 -3.27307e-06 3.39465e-05
0.4 -1.76555e-05 2.87451e-05 -3.26384e-06 3.38918e-05
0.401 -1.75865e-05 2.87235e-05 -3.25423e-06 3.38366e-05
0.402 -1.75174e-05 2.87008e-05 -3.24461e-06 3.37805e-05
0.403 -1.7448e-05 2.8678e-05 -3.23468e-06 3.37242e-05
0.404 -1.73732e-05 2.86565e-05 -3.2254e-06 3.36664e-05
0.405 -1.73049e-05 2.86338e-05 -3.21589e-06 3.36109e-05
0.406 -1.72308e-05 2.86081e-05 -3.20535e-06 3.35499e-05
0.407 -1.71562e-05 2.85869e-05 -3.19584e-06 3.34927e-05
0.408 -1.70829e-05 2.85613e-05 -3.18527e-06 3.34323e-05
0.409 -1.70142e-05 2.85399e-05 -3.17611e-06 3.33781e-05
0.41 -1.69399e-05 2.85171e-05 -3.16656e-06 3.33198e-05
0.411 -1.68656e-05 2.84917e-05 -3.15601e-06 3.32594e-05
0.412 -1.67911e-05 2.84689e-05 -3.14701e-06 3.32013e-05
0.413 -1.67176e-05 2.84436e-05 -3.136e-06 3.31414e-05
0.414 -1.66488e-05 2.84213e-05 -3.12688e-06 3.30867e-05
0.415 -1.65695e-05 2.83961e-05 -3.11612e-06 3.30242e-05
0.416 -1.65015e-05 2.83752e-05 -3.10671e-06 3.29712e-05
0.417 -1.64228e-05 2.83489e-05 -3.09537e-06 3.29082e-05
0.418 -1.63495e-05 2.83269e-05 -3.08652e-06 3.28519e-05
0.419 -1.62809e-05 2.83045e-05 -3.07845e-06 3.27977e-05
0.42 -1.62069e-05 2.82785e-05 -3.06769e-06 3.27376e-05
0.421 -1.61324e-05 2.82567e-05 -3.05895e-06 3.26811e-05
0.422 -1.60594e-05 2.82311e-05 -3.04808e-06 3.26219e-05
0.423 -1.59863e-05 2.82094e-05 -3.03891e-06 3.25663e-05
0.424 -1.59146e-05 2.81847e-05 -3.02848e-06 3.25088e-05
0.425 -1.58414e-05 2.81619e-05 -3.02001e-06 3.24525e-05
0.426 -1.57688e-05 2.81371e-05 -3.00995e-06 3.23946e-05
0.427 -1.56968e-05 2.81148e-05 -3.0018e-06 3.23395e-05
0.428 -1.56256e-05 2.80903e-05 -2.99145e-06 3.22827e-05
0.429 -1.55546e-05 2.80686e-05 -2.9831e-06 3.22287e-05
0.43 -1.54939e-05 2.80471e-05 -2.97474e-06 3.21799e-05
0.431 -1.54213e-05 2.80248e-05 -2.96632e-06 3.21248e-05
0.432 -1.53542e-05 2.80031e-05 -2.95835e-06 3.2073e-05
0.433 -1.52868e-05 2.79805e-05 -2.95059e-06 3.20203e-05
0.434 -1.52148e-05 2.79542e-05 -2.94086e-06 3.19621e-05
0.435 -1.51539e-05 2.79358e-05 -2.93424e-06 3.19165e-05
0.436 -1.50827e-05 2.79106e-05 -2.92496e-06 3.18598e-05
0.437 -1.50177e-05 2.78898e-05 -2.91707e-06 3.18101e-05
0.438 -1.4953e-05 2.78685e-05 -2.90911e-06 3.17601e-05
0.439 -1.48935e-05 2.78515e-05 -2.90312e-06 3.17167e-05
0.44 -1.48343e-05 2.7829e-05 -2.89466e-06 3.16685e-05
0.441 -1.47741e-05 2.78113e-05 -2.88855e-06 3.16241e-05
0.442 -1.47156e-05 2.779e-05 -2.87985e-06 3.15773e-05
0.443 -1.46507e-05 2.77695e-05 -2.87194e-06 3.15283e-05
0.444 -1.45984e-05 2.77517e-05 -2.86435e-06 3.14876e-05
0.445 -1.45398e-05 2.7735e-05 -2.85773e-06 3.14453e-05
0.446 -1.44871e-05 2.77181e-05 -2.85041e-06 3.14054e-05
0.447 -1.44298e-05 2.76976e-05 -2.84165e-06 3.136e-05
0.448 -1.43817e-05 2.76844e-05 -2.83658e-06 3.13259e-05
0.449 -1.43253e-05 2.76629e-05 -2.82827e-06 3.12802e-05
0.45 -1.42781e-05 2.76496e-05 -2.82289e-06 3.12463e-05
0.451 -1.42309e-05 2.76327e-05 -2.81563e-06 3.12091e-05
0.452 -1.41783e-05 2.76165e-05 -2.80908e-06 3.11703e-05
0.453 -1.41373e-05 2.76025e-05 -2.80338e-06 3.11387e-05
0.454 -1.40902e-05 2.75888e-05 -2.7982e-06 3.11048e-05
0.455 -1.40442e-05 2.75716e-05 -2.7918e-06 3.10681e-05
0.456 -1.39984e-05 2.75589e-05 -2.78678e-06 3.10357e-05
0.457 -1.39581e-05 2.75462e-05 -2.78146e-06 3.10058e-05
0.458 -1.39233e-05 2.75334e-05 -2.77581e-06 3.09783e-05
0.459 -1.38874e-05 2.75235e-05 -2.77185e-06 3.0953e-05
0.46 -1.38467e-05 2.75104e-05 -2.76684e-06 3.09227e-05
0.461 -1.38111e-05 2.74973e-05 -2.76143e-06 3.08945e-05
0.462 -1.37766e-05 2.74873e-05 -2.75779e-06 3.08699e-05
0.463 -1.37514e-05 2.74773e-05 -2.75366e-06 3.08494e-05
0.464 -1.37211e-05 2.74673e-05 -2.74972e-06 3.08267e-05
0.465 -1.36858e-05 2.74578e-05 -2.74624e-06 3.08022e-05
0.466 -1.36612e-05 2.74479e-05 -2.74166e-06 3.0782e-05
0.467 -1.36322e-05 2.74387e-05 -2.73795e-06 3.07606e-05
0.468 -1.36168e-05 2.74357e-05 -2.73708e-06 3.07511e-05
0.469 -1.35869e-05 2.7426e-05 -2.73325e-06 3.07289e-05
0.47 -1.35726e-05 2.74191e-05 -2.7303e-06 3.07161e-05
0.471 -1.35526e-05 2.74127e-05 -2.7281e-06 3.07013e-05
0.472 -1.35374e-05 2.74089e-05 -2.72726e-06 3.06912e-05
0.473 -1.35132e-05 2.73994e-05 -2.72332e-06 3.06717e-05
0.474 -1.34986e-05 2.73965e-05 -2.72299e-06 3.06626e-05
0.475 -1.34844e-05 2.73899e-05 -2.72023e-06 3.06502e-05
0.476 -1.34706e-05 2.73872e-05 -2.71977e-06 3.06417e-05
0.477 -1.34574e-05 2.7381e-05 -2.71699e-06 3.06301e-05
0.478 -1.34442e-05 2.73784e-05 -2.71659e-06 3.0622e-05
0.479 -1.34319e-05 2.73732e-05 -2.71382e-06 3.06116e-05
0.48 -1.34193e-05 2.73711e-05 -2.71332e-06 3.06042e-05
0.481 -1.34079e-05 2.73663e-05 -2.71085e-06 3.05947e-05
0.482 -1.33972e-05 2.73647e-05 -2.71034e-06 3.05885e-05
0.483 -1.33872e-05 2.73609e-05 -2.70798e-06 3.05806e-05
0.484 -1.3378e-05 2.73595e-05 -2.70727e-06 3.05752e-05
0.485 -1.33693e-05 2.73565e-05 -2.70525e-06 3.05685e-05
0.486 -1.33606e-05 2.73554e-05 -2.70442e-06 3.05637e-05
0.487 -1.33526e-05 2.73537e-05 -2.70272e-06 3.05585e-05
0.488 -1.33451e-05 2.73528e-05 -2.70166e-06 3.05543e-05
0.489 -1.33382e-05 2.73515e-05 -2.69994e-06 3.055e-05
0.49 -1.33314e-05 2.73509e-05 -2.69878e-06 3.05463e-05
0.491 -1.33244e-05 2.735e-05 -2.6903e-06 3.05418e-05
0.492 -1.33013e-05 2.73615e-05 -2.68508e-06 3.05415e-05
0.493 -1.32887e-05 2.73726e-05 -2.6711e-06 3.05448e-05
0.494 -1.32643e-05 2.73971e-05 -2.66333e-06 3.05555e-05
0.495 -1.32513e-05 2.74074e-05 -2.6488e-06 3.05578e-05
0.496 -1.32268e-05 2.74317e-05 -2.64228e-06 3.05684e-05
0.497 -1.32154e-05 2.74417e-05 -2.62583e-06 3.05711e-05
0.498 -1.32085e-05 2.74638e-05 -2.61956e-06 3.05874e-05
0.499 -1.32037e-05 2.74724e-05 -2.60905e-06 3.05921e-05
0.5 -1.3197e-05 2.74934e-05 -2.60434e-06 3.06077e-05
0.501 -1.31917e-05 2.74916e-05 -2.59556e-06 3.06031e-05
0.502 -1.31858e-05 2.74904e-05 -2.59479e-06 3.05993e-05
0.503 -1.318e-05 2.74888e-05 -2.59382e-06 3.05954e-05
0.504 -1.31743e-05 2.74874e-05 -2.59289e-06 3.05915e-05
0.505 -1.31682e-05 2.74858e-05 -2.59192e-06 3.05874e-05
0.506 -1.31621e-05 2.74843e-05 -2.591e-06 3.05834e-05
0.507 -1.31557e-05 2.74826e-05 -2.59001e-06 3.0579e-05
0.508 -1.31494e-05 2.74812e-05 -2.58907e-06 3.05749e-05
0.509 -1.31426e-05 2.74793e-05 -2.58806e-06 3.05702e-05
0.51 -1.3136e-05 2.74778e-05 -2.58712e-06 3.0566e-05
0.511 -1.31288e-05 2.74757e-05 -2.58606e-06 3.05609e-05
0.512 -1.31218e-05 2.74742e-05 -2.58513e-06 3.05565e-05
0.513 -1.31142e-05 2.74719e-05 -2.58402e-06 3.0551e-05
0.514 -1.3107e-05 2.74703e-05 -2.58312e-06 3.05464e-05
0.515 -1.30992e-05 2.74678e-05 -2.58189e-06 3.05407e-05
0.516 -1.30913e-05 2.7466e-05 -2.58102e-06 3.05357e-05
0.517 -1.3083e-05 2.74634e-05 -2.57976e-06 3.05296e-05
0.518 -1.30749e-05 2.74616e-05 -2.57887e-06 3.05245e-05
0.519 -1.30659e-05 2.74587e-05 -2.57754e-06 3.05179e-05
0.52 -1.30574e-05 2.74566e-05 -2.57665e-06 3.05123e-05
0.521 -1.3048e-05 2.74535e-05 -2.57524e-06 3.05053e-05
0.522 -1.3039e-05 2.74513e-05 -2.57425e-06 3.04995e-05
0.523 -1.30291e-05 2.74477e-05 -2.57282e-06 3.04919e-05
0.524 -1.30197e-05 2.74454e-05 -2.57193e-06 3.04857e-05
0.525 -1.30093e-05 2.74416e-05 -2.57041e-06 3.04777e-05
0.526 -1.29995e-05 2.74391e-05 -2.56951e-06 3.04712e-05
0.527 -1.29886e-05 2.7435e-05 -2.56793e-06 3.04627e-05
0.528 -1.29783e-05 2.74323e-05 -2.567e-06 3.04558e-05
0.529 -1.29669e-05 2.7428e-05 -2.56535e-06 3.0447e-05
0.53 -1.29562e-05 2.74251e-05 -2.5644e-06 3.04397e-05
0.531 -1.29443e-05 2.74206e-05 -2.5627e-06 3.04304e-05
0.532 -1.29331e-05 2.74175e-05 -2.56172e-06 3.04228e-05
0.533 -1.29207e-05 2.74126e-05 -2.55995e-06 3.0413e-05
0.534 -1.29088e-05 2.74094e-05 -2.55898e-06 3.04049e-05
0.535 -1.28962e-05 2.74046e-05 -2.55714e-06 3.03951e-05
0.536 -1.28836e-05 2.74008e-05 -2.55599e-06 3.03863e-05
0.537 -1.28704e-05 2.73956e-05 -2.55417e-06 3.03758e-05
0.538 -1.28574e-05 2.73917e-05 -2.55303e-06 3.03666e-05
0.539 -1.28396e-05 2.73859e-05 -2.55107e-06 3.03538e-05
0.54 -1.28258e-05 2.73802e-05 -2.54912e-06 3.03426e-05
0.541 -1.28039e-05 2.73737e-05 -2.54709e-06 3.03273e-05
0.542 -1.27902e-05 2.7368e-05 -2.54514e-06 3.03162e-05
0.543 -1.27684e-05 2.73616e-05 -2.54311e-06 3.03011e-05
0.544 -1.27547e-05 2.73558e-05 -2.54115e-06 3.029e-05
0.545 -1.27329e-05 2.73494e-05 -2.53913e-06 3.02748e-05
0.546 -1.2719e-05 2.73436e-05 -2.53714e-06 3.02635e-05
0.547 -1.2697e-05 2.73371e-05 -2.53512e-06 3.02483e-05
0.548 -1.2683e-05 2.73313e-05 -2.53311e-06 3.0237e-05
0.549 -1.26608e-05 2.73247e-05 -2.53108e-06 3.02215e-05
0.55 -1.26383e-05 2.73159e-05 -2.52816e-06 3.02039e-05
0.551 -1.2617e-05 2.73097e-05 -2.52615e-06 3.01892e-05
0.552 -1.26034e-05 2.73038e-05 -2.52422e-06 3.0178e-05
0.553 -1.25812e-05 2.72972e-05 -2.52235e-06 3.01627e-05
0.554 -1.25584e-05 2.72883e-05 -2.51933e-06 3.01448e-05
0.555 -1.25372e-05 2.72818e-05 -2.51728e-06 3.013e-05
0.556 -1.25145e-05 2.72731e-05 -2.51446e-06 3.01124e-05
0.557 -1.25015e-05 2.72694e-05 -2.51319e-06 3.01036e-05
0.558 -1.24753e-05 2.72599e-05 -2.51032e-06 3.00838e-05
0.559 -1.24526e-05 2.72513e-05 -2.50756e-06 3.00664e-05
0.56 -1.24312e-05 2.72448e-05 -2.50557e-06 3.00515e-05
0.561 -1.24087e-05 2.7236e-05 -2.50277e-06 3.0034e-05
0.562 -1.23874e-05 2.72295e-05 -2.50078e-06 3.00191e-05
0.563 -1.23647e-05 2.72206e-05 -2.49795e-06 3.00015e-05
0.564 -1.23433e-05 2.7214e-05 -2.49594e-06 2.99865e-05
0.565 -1.23206e-05 2.72051e-05 -2.49309e-06 2.99688e-05
0.566 -1.22989e-05 2.71984e-05 -2.49105e-06 2.99537e-05
0.567 -1.22725e-05 2.71891e-05 -2.48823e-06 2.99341e-05
0.568 -1.22496e-05 2.71802e-05 -2.48531e-06 2.99164e-05
0.569 -1.22231e-05 2.71714e-05 -2.48223e-06 2.98973e-05
0.57 -1.22013e-05 2.71648e-05 -2.48017e-06 2.98822e-05
0.571 -1.21788e-05 2.71562e-05 -2.47705e-06 2.9865e-05
0.572 -1.21519e-05 2.71466e-05 -2.47399e-06 2.98451e-05
0.573 -1.213e-05 2.714e-05 -2.47197e-06 2.98299e-05
0.574 -1.20987e-05 2.71283e-05 -2.46791e-06 2.98062e-05
0.575 -1.20774e-05 2.71219e-05 -2.46606e-06 2.97916e-05
0.576 -1.20543e-05 2.71129e-05 -2.46289e-06 2.97739e-05
0.577 -1.20274e-05 2.71039e-05 -2.45997e-06 2.97545e-05
0.578 -1.20006e-05 2.70942e-05 -2.45703e-06 2.97346e-05
0.579 -1.19737e-05 2.70847e-05 -2.45416e-06 2.97149e-05
0.58 -1.19526e-05 2.70781e-05 -2.45215e-06 2.97002e-05
0.581 -1.19205e-05 2.70667e-05 -2.44797e-06 2.96765e-05
0.582 -1.18939e-05 2.70569e-05 -2.44493e-06 2.96567e-05
0.583 -1.18676e-05 2.70483e-05 -2.44191e-06 2.9638e-05
0.584 -1.18411e-05 2.70389e-05 -2.43886e-06 2.96186e-05
0.585 -1.18144e-05 2.70297e-05 -2.43563e-06 2.95992e-05
0.586 -1.17879e-05 2.70202e-05 -2.43257e-06 2.95798e-05
0.587 -1.1761e-05 2.70108e-05 -2.42956e-06 2.95602e-05
0.588 -1.17307e-05 2.70007e-05 -2.42649e-06 2.95387e-05
0.589 -1.17043e-05 2.69914e-05 -2.42363e-06 2.95195e-05
0.59 -1.16778e-05 2.69817e-05 -2.42055e-06 2.94998e-05
0.591 -1.16461e-05 2.69703e-05 -2.41655e-06 2.94766e-05
0.592 -1.162e-05 2.69609e-05 -2.41342e-06 2.94574e-05
0.593 -1.15931e-05 2.69513e-05 -2.4104e-06 2.94377e-05
0.594 -1.15583e-05 2.69388e-05 -2.40635e-06 2.94123e-05
0.595 -1.15364e-05 2.69317e-05 -2.40411e-06 2.9397e-05
0.596 -1.15055e-05 2.69197e-05 -2.40029e-06 2.93736e-05
0.597 -1.1475e-05 2.69098e-05 -2.39708e-06 2.93523e-05
0.598 -1.14438e-05 2.68982e-05 -2.39313e-06 2.93292e-05
0.599 -1.14176e-05 2.68889e-05 -2.39008e-06 2.93102e-05
0.6 -1.13873e-05 2.68789e-05 -2.38703e-06 2.9289e-05
0.601 -1.13562e-05 2.6867e-05 -2.38292e-06 2.92657e-05
0.602 -1.13294e-05 2.68576e-05 -2.37985e-06 2.92464e-05
0.603 -1.12946e-05 2.68453e-05 -2.37568e-06 2.92213e-05
0.604 -1.12644e-05 2.68359e-05 -2.37263e-06 2.92007e-05
0.605 -1.12344e-05 2.68245e-05 -2.36857e-06 2.91783e-05
0.606 -1.12078e-05 2.68148e-05 -2.36544e-06 2.91589e-05
0.607 -1.1173e-05 2.6802e-05 -2.36141e-06 2.91335e-05
0.608 -1.1143e-05 2.67923e-05 -2.35834e-06 2.91129e-05
0.609 -1.11123e-05 2.67804e-05 -2.3544e-06 2.90898e-05
0.61 -1.10819e-05 2.67704e-05 -2.35123e-06 2.90687e-05
0.611 -1.10475e-05 2.67584e-05 -2.34717e-06 2.90443e-05
0.612 -1.10217e-05 2.67491e-05 -2.3443e-06 2.90256e-05
0.613 -1.09903e-05 2.67366e-05 -2.34048e-06 2.90019e-05
0.614 -1.09553e-05 2.67241e-05 -2.33672e-06 2.89768e-05
0.615 -1.09255e-05 2.67146e-05 -2.3337e-06 2.89565e-05
0.616 -1.08941e-05 2.6703e-05 -2.32944e-06 2.89336e-05
0.617 -1.08593e-05 2.66904e-05 -2.32546e-06 2.89087e-05
0.618 -1.08298e-05 2.66803e-05 -2.32214e-06 2.8888e-05
0.619 -1.07949e-05 2.66678e-05 -2.31823e-06 2.88631e-05
0.62 -1.07643e-05 2.66558e-05 -2.31427e-06 2.88403e-05
0.621 -1.07336e-05 2.66456e-05 -2.31119e-06 2.8819e-05
0.622 -1.06989e-05 2.66333e-05 -2.30715e-06 2.87945e-05
0.623 -1.06681e-05 2.66211e-05 -2.30333e-06 2.87714e-05
0.624 -1.06334e-05 2.6609e-05 -2.29929e-06 2.87471e-05
0.625 -1.06036e-05 2.6599e-05 -2.29642e-06 2.87265e-05
0.626 -1.05685e-05 2.65862e-05 -2.29246e-06 2.87015e-05
0.627 -1.05339e-05 2.65736e-05 -2.28869e-06 2.86768e-05
0.628 -1.04993e-05 2.65615e-05 -2.2849e-06 2.86526e-05
0.629 -1.04686e-05 2.65495e-05 -2.28101e-06 2.86299e-05
0.63 -1.04344e-05 2.65369e-05 -2.27704e-06 2.86054e-05
0.631 -1.04003e-05 2.65252e-05 -2.27296e-06 2.85818e-05
0.632 -1.03657e-05 2.65126e-05 -2.26917e-06 2.85572e-05
0.633 -1.03318e-05 2.65e-05 -2.26526e-06 2.85329e-05
0.634 -1.02981e-05 2.64879e-05 -2.26143e-06 2.85092e-05
0.635 -1.02688e-05 2.6478e-05 -2.25849e-06 2.84892e-05
0.636 -1.02292e-05 2.64632e-05 -2.25362e-06 2.84608e-05
0.637 -1.01958e-05 2.64507e-05 -2.24974e-06 2.84369e-05
0.638 -1.01618e-05 2.64386e-05 -2.24599e-06 2.84131e-05
0.639 -1.01324e-05 2.64286e-05 -2.24287e-06 2.8393e-05
0.64 -1.00937e-05 2.64139e-05 -2.2382e-06 2.83653e-05
0.641 -1.00647e-05 2.64036e-05 -2.23538e-06 2.83451e-05
0.642 -1.00298e-05 2.6391e-05 -2.23128e-06 2.83207e-05
0.643 -9.99557e-06 2.63782e-05 -2.22753e-06 2.82963e-05
0.644 -9.96082e-06 2.63658e-05 -2.22373e-06 2.82722e-05
0.645 -9.92634e-06 2.63528e-05 -2.21971e-06 2.82477e-05
0.646 -9.89267e-06 2.63402e-05 -2.21596e-06 2.82238e-05
0.647 -9.85821e-06 2.63276e-05 -2.2122e-06 2.81997e-05
0.648 -9.82429e-06 2.6315e-05 -2.20816e-06 2.81758e-05
0.649 -9.78526e-06 2.63002e-05 -2.20345e-06 2.8148e-05
0.65 -9.75161e-06 2.62877e-05 -2.19972e-06 2.81242e-05
0.651 -9.71766e-06 2.62749e-05 -2.19594e-06 2.81003e-05
0.652 -9.68035e-06 2.62619e-05 -2.19195e-06 2.80749e-05
0.653 -9.6507e-06 2.625e-05 -2.18813e-06 2.80533e-05
0.654 -9.60892e-06 2.62348e-05 -2.18338e-06 2.80243e-05
0.655 -9.58032e-06 2.62251e-05 -2.18038e-06 2.80052e-05
0.656 -9.54184e-06 2.62101e-05 -2.17557e-06 2.79776e-05
0.657 -9.5084e-06 2.61973e-05 -2.17176e-06 2.7954e-05
0.658 -9.47495e-06 2.61852e-05 -2.16771e-06 2.7931e-05
0.659 -9.43775e-06 2.61717e-05 -2.16383e-06 2.79054e-05
0.66 -9.40414e-06 2.61595e-05 -2.1602e-06 2.78823e-05
0.661 -9.37053e-06 2.61469e-05 -2.15624e-06 2.78589e-05
0.662 -9.33677e-06 2.61341e-05 -2.15232e-06 2.78352e-05
0.663 -9.2991e-06 2.61189e-05 -2.14781e-06 2.7808e-05
0.664 -9.26289e-06 2.61062e-05 -2.14399e-06 2.77836e-05
0.665 -9.23016e-06 2.60942e-05 -2.14031e-06 2.77612e-05
0.666 -9.19248e-06 2.60795e-05 -2.13546e-06 2.77345e-05
0.667 -9.15946e-06 2.60673e-05 -2.13169e-06 2.77118e-05
0.668 -9.12593e-06 2.60544e-05 -2.12794e-06 2.76883e-05
0.669 -9.09232e-06 2.60421e-05 -2.12418e-06 2.76653e-05
0.67 -9.05514e-06 2.60281e-05 -2.12034e-06 2.76397e-05
0.671 -9.02186e-06 2.60158e-05 -2.11644e-06 2.76169e-05
0.672 -8.98156e-06 2.60007e-05 -2.11186e-06 2.75892e-05
0.673 -8.95243e-06 2.59887e-05 -2.10821e-06 2.75682e-05
0.674 -8.91599e-06 2.59758e-05 -2.10449e-06 2.75439e-05
0.675 -8.87957e-06 2.59617e-05 -2.09982e-06 2.75184e-05
0.676 -8.84698e-06 2.59491e-05 -2.09612e-06 2.74958e-05
0.677 -8.81375e-06 2.59364e-05 -2.09249e-06 2.74729e-05
0.678 -8.77725e-06 2.59234e-05 -2.08885e-06 2.74486e-05
0.679 -8.73986e-06 2.59088e-05 -2.08408e-06 2.74225e-05
0.68 -8.70745e-06 2.58963e-05 -2.08036e-06 2.74001e-05
0.681 -8.67457e-06 2.5884e-05 -2.07668e-06 2.73777e-05
0.682 -8.63807e-06 2.58704e-05 -2.07313e-06 2.73531e-05
0.683 -8.60477e-06 2.58578e-05 -2.06922e-06 2.73304e-05
0.684 -8.56804e-06 2.58429e-05 -2.06469e-06 2.73044e-05
0.685 -8.53524e-06 2.58308e-05 -2.06096e-06 2.72823e-05
0.686 -8.49898e-06 2.58174e-05 -2.05726e-06 2.72581e-05
0.687 -8.46269e-06 2.58026e-05 -2.05269e-06 2.72324e-05
0.688 -8.43047e-06 2.57906e-05 -2.04904e-06 2.72108e-05
0.689 -8.39778e-06 2.57779e-05 -2.04523e-06 2.71884e-05
0.69 -8.36221e-06 2.57643e-05 -2.04155e-06 2.71642e-05
0.691 -8.3298e-06 2.57519e-05 -2.03816e-06 2.71423e-05
0.692 -8.29266e-06 2.57373e-05 -2.03362e-06 2.71166e-05
0.693 -8.26022e-06 2.57249e-05 -2.03012e-06 2.70947e-05
0.694 -8.22422e-06 2.57123e-05 -2.0264e-06 2.70715e-05
0.695 -8.1883e-06 2.56977e-05 -2.02159e-06 2.70464e-05
0.696 -8.15659e-06 2.56858e-05 -2.01787e-06 2.70252e-05
0.697 -8.12398e-06 2.56732e-05 -2.01432e-06 2.70031e-05
0.698 -8.08894e-06 2.56601e-05 -2.0107e-06 2.69799e-05
0.699 -8.05665e-06 2.56473e-05 -2.00705e-06 2.69578e-05
0.7 -8.02047e-06 2.56327e-05 -2.00249e-06 2.69327e-05
0.701 -7.98562e-06 2.56203e-05 -1.99877e-06 2.69103e-05
0.702 -7.95427e-06 2.56081e-05 -1.99523e-06 2.68891e-05
0.703 -7.923e-06 2.5596e-05 -1.99174e-06 2.68681e-05
0.704 -7.88729e-06 2.55812e-05 -1.98727e-06 2.68432e-05
0.705 -7.85275e-06 2.55686e-05 -1.98397e-06 2.68208e-05
0.706 -7.81721e-06 2.55544e-05 -1.97971e-06 2.67966e-05
0.707 -7.78636e-06 2.55424e-05 -1.97635e-06 2.67759e-05
0.708 -7.75486e-06 2.55308e-05 -1.97283e-06 2.67554e-05
0.709 -7.72337e-06 2.55183e-05 -1.96939e-06 2.67341e-05
0.71 -7.6847e-06 2.55031e-05 -1.96502e-06 2.67081e-05
0.711 -7.65808e-06 2.54932e-05 -1.96227e-06 2.66908e-05
0.712 -7.62239e-06 2.54787e-05 -1.95804e-06 2.66664e-05
0.713 -7.59112e-06 2.54667e-05 -1.95441e-06 2.66458e-05
0.714 -7.55745e-06 2.54539e-05 -1.951e-06 2.66238e-05
0.715 -7.52627e-06 2.5442e-05 -1.94753e-06 2.66033e-05
0.716 -7.4955e-06 2.54297e-05 -1.94406e-06 2.65826e-05
0.717 -7.46007e-06 2.54154e-05 -1.93971e-06 2.65586e-05
0.718 -7.42888e-06 2.54034e-05 -1.93631e-06 2.65381e-05
0.719 -7.39811e-06 2.5391e-05 -1.9328e-06 2.65174e-05
0.72 -7.36709e-06 2.53788e-05 -1.9293e-06 2.64967e-05
0.721 -7.3362e-06 2.53666e-05 -1.92562e-06 2.64763e-05
0.722 -7.30202e-06 2.53538e-05 -1.92214e-06 2.64542e-05
0.723 -7.27193e-06 2.53416e-05 -1.91874e-06 2.6434e-05
0.724 -7.24111e-06 2.53293e-05 -1.91529e-06 2.64135e-05
0.725 -7.20988e-06 2.53171e-05 -1.91188e-06 2.63931e-05
0.726 -7.17894e-06 2.53051e-05 -1.90849e-06 2.63728e-05
0.727 -7.1447e-06 2.52914e-05 -1.90425e-06 2.63501e-05
0.728 -7.11453e-06 2.52794e-05 -1.90077e-06 2.63302e-05
0.729 -7.08448e-06 2.52674e-05 -1.89712e-06 2.63102e-05
0.73 -7.05397e-06 2.52552e-05 -1.89357e-06 2.62901e-05
0.731 -7.02317e-06 2.52434e-05 -1.89023e-06 2.62703e-05
0.732 -6.99319e-06 2.52315e-05 -1.88678e-06 2.62506e-05
0.733 -6.96292e-06 2.52191e-05 -1.88333e-06 2.62303e-05
0.734 -6.93253e-06 2.52069e-05 -1.87999e-06 2.62103e-05
0.735 -6.90241e-06 2.51952e-05 -1.87653e-06 2.61909e-05
0.736 -6.87248e-06 2.5183e-05 -1.8732e-06 2.6171e-05
